1	Available	Availab!e	JJ	O	available	amod	2	1	['P1,665 113 813 142']
8	of	of	IN	O	of	_	0	170	['P7,1926 3216 2016 3286']
9	the	the	DT	O	the	det	11	170	['P7,2023 3216 2140 3286']
10	Maubisse	Maubisse	NNP	ORGANIZATION	Maubisse	nn	11	170	['P7,126 3334 499 3404']
11	Limestone	Limestone	NNP	ORGANIZATION	Limestone	prep_of	7	170	['P7,529 3334 939 3404']
12	of	of	IN	ORGANIZATION	of	_	0	170	['P7,971 3334 1060 3404']
13	Timor	Timor	NNP	ORGANIZATION	Timor	nn	15	170	['P7,1078 3334 1319 3404']
14	(	(	NNP	O	(	nn	15	170	['P7,1346 3334 1620 3423']
15	Carter	Carter	NNP	PERSON	Carter	prep_of	11	170	['P7,1346 3334 1620 3423']
16	et	et	FW	O	et	nn	17	170	['P7,1648 3344 1715 3404']
17	al.	al.	FW	O	al.	dep	15	170	['P7,1744 3334 1855 3419']
18	,	,	,	O	,	_	0	170	['P7,1744 3334 1855 3419']
19	1976	1976	CD	DATE	1976	num	20	170	['P7,1898 3334 2137 3423']
20	)	)	NN	O	)	appos	15	170	['P7,1898 3334 2137 3423']
21	,	,	,	O	,	_	0	170	['P7,1898 3334 2137 3423']
22	and	and	CC	O	and	_	0	170	['P7,128 3452 268 3522']
23	in	in	IN	O	in	_	0	170	['P7,305 3452 378 3521']
24	general	general	JJ	O	general	prep_in	2	170	['P7,417 3452 700 3541']
25	with	with	IN	O	with	_	0	170	['P7,737 3452 911 3522']
26	the	the	DT	O	the	det	29	170	['P7,947 3452 1064 3522']
27	Triassic	Triassic	JJ	MISC	triassic	amod	29	170	['P7,1104 3452 1405 3522']
28	Asian	Asian	JJ	MISC	asian	amod	29	170	['P7,1443 3452 1670 3522']
29	continental	continental	JJ	O	continental	prep_with	24	170	['P7,1710 3452 2140 3522']

1	R.		NNP	PERSON	R.	nn	2	171	['P7,298 3617 323 3640']
2	Martini		NNP	PERSON	Martini	_	0	171	['P7,337 3617 439 3640']
3	et		FW	O	et	nn	4	171	['P7,450 3620 474 3640']
4	al.		FW	O	al.	dep	2	171	['P7,484 3616 514 3640']
5	/		:	O	/	punct	2	171	['P7,528 3616 541 3640']
6	Palaeogeography		NN	O	palaeogeography	dep	2	171	['P7,548 3616 786 3647']
7	,		,	O	,	_	0	171	['P7,548 3616 786 3647']
8	Palaeoclimatology		NN	O	palaeoclimatology	appos	6	171	['P7,800 3616 1052 3647']
9	,		,	O	,	_	0	171	['P7,800 3616 1052 3647']
10	Palaeoecology		NN	O	palaeoecology	appos	6	171	['P7,1066 3616 1262 3647']
11	206		CD	NUMBER	206	number	12	171	['P7,1273 3616 1323 3640']
12	(		CD	NUMBER	(	dep	10	171	['P7,1336 3616 1420 3647']
13	2004		CD	DATE	2004	num	14	171	['P7,1336 3616 1420 3647']
14	)		CD	NUMBER	)	dep	12	171	['P7,1336 3616 1420 3647']
15	75-102		CD	NUMBER	75-102	num	16	171	['P7,1436 3616 1531 3640']
16	79		CD	NUMBER	79	dep	12	171	['P7,1830 3616 1861 3640']

1	margin	margin	NN	O	margin	nn	2	172	['P8,125 82 402 173']
2	facies	facies	NNS	O	facy	nsubj	5	172	['P8,431 82 652 153']
3	and	and	CC	O	and	_	0	172	['P8,683 82 823 153']
4	faunas	faunas	NNS	O	fauna	conj_and	2	172	['P8,852 82 1102 153']
5	(	(	VBP	O	(	dep	40	172	['P8,1134 82 1525 173']
6	Kanmera	Kanmera	NNP	PERSON	Kanmera	nsubjpass	35	172	['P8,1134 82 1525 173']
7	and	and	CC	O	and	_	0	172	['P8,1552 82 1691 153']
8	Nakazawa	Nakazawa	NNP	PERSON	Nakazawa	nsubj	23	172	['P8,1715 82 2147 168']
9	,	,	,	O	,	_	0	172	['P8,1715 82 2147 168']
10	1973	1973	CD	DATE	1973	num	11	172	['P8,136 201 373 291']
11	)	).	CD	NUMBER	)	dep	17	172	['P8,136 201 373 291']
12	The	The	DT	O	the	det	14	172	['P8,127 320 275 391']
13	Kaibobo	Kaibobo	NNP	O	Kaibobo	nn	14	172	['P8,338 320 674 391']
14	Complex	Complex	NN	O	complex	dep	11	172	['P8,740 320 1099 410']
15	(	(	CD	NUMBER	(	dep	17	172	['P8,1163 320 1482 410']
16	Audley	Audley	NNP	PERSON	Audley	nn	17	172	['P8,1163 320 1482 410']
17	Charles	Charles	NNP	PERSON	Charles	dep	23	172	['P8,1546 320 1840 391']
18	et	et	FW	O	et	nn	19	172	['P8,1906 329 1974 391']
19	a1.	al.	FW	O	a1.	dep	17	172	['P8,2035 320 2147 405']
20	,	,	,	O	,	_	0	172	['P8,2035 320 2147 405']
21	1979	1979	CD	DATE	1979	appos	19	172	['P8,136 440 352 529']
22	)	)	NN	O	)	nsubj	23	172	['P8,136 440 352 529']
23	includes	includes	VBZ	O	include	ccomp	5	172	['P8,399 439 723 510']
24	rocks	rocks	NNS	O	rock	dobj	23	172	['P8,768 439 978 510']
25	cropping	cropping	VBG	O	crop	partmod	24	172	['P8,1025 439 1372 530']
26	out	out	RP	O	out	prt	25	172	['P8,1418 449 1542 510']
27	in	in	IN	O	in	_	0	172	['P8,1586 439 1659 509']
28	central	central	JJ	O	central	amod	31	172	['P8,1704 439 1967 510']
29	and	and	CC	O	and	_	0	172	['P8,2013 439 2152 510']
30	west	west	JJ	O	west	amod	31	172	['P8,124 567 305 629']
31	Seram	Scram	NN	O	seram	prep_in	25	172	['P8,342 559 607 644']
32	,	,	,	O	,	_	0	172	['P8,342 559 607 644']
33	and	and	CC	O	and	_	0	172	['P8,646 558 785 629']
34	is	is	VBZ	O	be	auxpass	35	172	['P8,819 558 879 629']
35	referred	referred	VBN	O	refer	conj_and	23	172	['P8,913 558 1222 629']
36	to	to	TO	O	to	xcomp	35	172	['P8,1254 568 1326 629']
37	by	by	IN	O	by	_	0	172	['P8,1360 558 1459 649']
38	previous	previous	JJ	O	previous	amod	39	172	['P8,1490 558 1828 649']
39	authors	authors	NNS	O	author	agent	35	172	['P8,1865 558 2150 629']
40	(	(	VBP	O	(	_	0	172	['P8,128 677 358 767']
41	Valk	Valk	NNP	PERSON	Valk	dobj	40	172	['P8,128 677 358 767']
42	,	,	,	O	,	_	0	172	['P8,128 677 358 767']
43	1945	1945	CD	DATE	1945	appos	41	172	['P8,407 678 615 762']
44	;	;	:	O	;	_	0	172	['P8,407 678 615 762']
45	Gemeraad	Gemeraad	NNP	LOCATION	Gemeraad	dep	41	172	['P8,657 677 1077 762']
46	,	,	,	O	,	_	0	172	['P8,657 677 1077 762']
47	1946	1946	CD	DATE	1946	number	48	172	['P8,1127 677 1343 767']
48	)	)	CD	NUMBER	)	appos	45	172	['P8,1127 677 1343 767']
49	as	as	IN	O	as	_	0	172	['P8,1382 700 1458 748']
50	the	the	DT	O	the	det	52	172	['P8,1495 677 1612 748']
51	?	"	NN	O	?	nn	52	172	['P8,1655 677 2150 767']
52	Greywacke	Greywacke	NN	O	greywacke	prep_as	48	172	['P8,1655 677 2150 767']
53	and	and	CC	O	and	_	0	172	['P8,128 796 267 867']
54	Glossy	Glossy	JJ	O	glossy	amod	57	172	['P8,305 796 577 887']
55	Slate	Slate	NNP	O	Slate	nn	57	172	['P8,617 796 805 867']
56	Formation	Formation	NN	O	formation	nn	57	172	['P8,843 796 1330 882']
57	?	"	NN	O	?	prep_as	48	172	['P8,843 796 1330 882']
58	,	,	,	O	,	_	0	172	['P8,843 796 1330 882']
59	and	and	CC	O	and	_	0	172	['P8,1372 796 1513 867']
60	as	as	IN	O	as	quantmod	61	172	['P8,1551 820 1626 867']
61	?	"	CD	NUMBER	?	prep_as	48	172	['P8,1673 796 2150 887']
62	Crystalline	Crystalline	NNP	O	Crystalline	nn	63	172	['P8,1673 796 2150 887']
63	Schists	Schists	NNP	O	Schists	nsubj	40	172	['P8,130 915 422 1001']
64	,	,	,	O	,	_	0	172	['P8,130 915 422 1001']
65	Gneiss	Gneiss	NNP	O	Gneiss	appos	63	172	['P8,481 915 743 987']
66	and	and	CC	O	and	_	0	172	['P8,799 915 939 986']
67	Amphibolites	Amphibolites	NNP	O	Amphibolites	appos	63	172	['P8,989 915 1601 1006']
68	?	"	CD	NUMBER	?	num	67	172	['P8,989 915 1601 1006']
69	.	.	.	O	.	_	0	172	['P8,989 915 1601 1006']

1	Valk	Valk	NNP	PERSON	Valk	nsubj	6	173	['P8,1658 915 1840 987']
2	(	(	CD	NUMBER	(	num	1	173	['P8,1893 916 2149 1006']
3	1945	1945	CD	DATE	1945	num	4	173	['P8,1893 916 2149 1006']
4	)	)	NN	O	)	dep	1	173	['P8,1893 916 2149 1006']
5	also	also	RB	O	also	advmod	6	173	['P8,128 1034 279 1105']
6	included	included	VBD	O	include	_	0	173	['P8,324 1034 662 1105']
7	Within	within	IN	O	within	_	0	173	['P8,701 1034 952 1105']
8	the	the	DT	O	the	det	10	173	['P8,992 1034 1110 1105']
9	?	"	NN	O	?	nn	10	173	['P8,1159 1034 1654 1125']
10	Greywacke	Greywacke	NN	O	greywacke	prep_within	32	173	['P8,1159 1034 1654 1125']
11	and	and	CC	O	and	_	0	173	['P8,1699 1034 1839 1105']
12	Glossy	Glossy	JJ	O	glossy	amod	15	173	['P8,1881 1034 2152 1125']
13	Slate	Slate	NNP	O	Slate	nn	15	173	['P8,130 1153 318 1224']
14	Formation	Formation	NN	O	formation	nn	15	173	['P8,366 1153 852 1238']
15	?	"	NN	O	?	conj_and	10	173	['P8,366 1153 852 1238']
16	,	,	,	O	,	_	0	173	['P8,366 1153 852 1238']
17	radiolarites	radiolarites	NNS	O	radiolarite	appos	10	173	['P8,902 1153 1339 1224']
18	and	and	CC	O	and	_	0	173	['P8,1389 1153 1529 1224']
19	hornstones	hornstones	NNS	O	hornstone	appos	10	173	['P8,1574 1153 2021 1238']
20	,	,	,	O	,	_	0	173	['P8,1574 1153 2021 1238']
21	as	as	IN	O	as	_	0	173	['P8,2074 1176 2150 1224']
22	Well	well	NNP	O	Well	prep_as	10	173	['P8,124 1272 292 1343']
23	as	as	IN	O	as	_	0	173	['P8,355 1295 431 1343']
24	bioclastic	bioclastic	JJ	O	bioclastic	amod	25	173	['P8,493 1272 866 1343']
25	limestones	limestones	NNS	O	limestone	prep_as	22	173	['P8,932 1272 1347 1343']
26	with	with	IN	O	with	_	0	173	['P8,1409 1272 1583 1343']
27	foraminifers	foraminifers	NNS	O	foraminifer	prep_with	25	173	['P8,1647 1272 2147 1357']
28	,	,	,	O	,	_	0	173	['P8,1647 1272 2147 1357']
29	corals	corals	NNS	O	coral	nsubj	32	173	['P8,128 1390 356 1461']
30	and	and	CC	O	and	_	0	173	['P8,413 1390 553 1461']
31	thin	thin	JJ	O	thin	nsubj	32	173	['P8,605 1390 757 1461']
32	shelled	shelled	VBD	O	shell	ccomp	6	173	['P8,813 1390 1088 1461']
33	bivalves	bivalves	NNS	O	bivalve	dobj	32	173	['P8,1139 1390 1486 1461']
34	.	.	.	O	.	_	0	173	['P8,1139 1390 1486 1461']

1	Closest	Closest	JJS	O	closest	amod	2	174	['P8,1547 1390 1835 1461']
2	resemblances	resem-blances	NNS	O	resemblance	nsubj	3	174	['P8,1886 1414 2150 1461', 'P8,124 1510 417 1581']
3	exist	exist	VBP	O	exist	_	0	174	['P8,461 1510 643 1581']
4	between	between	IN	O	between	_	0	174	['P8,681 1510 1008 1581']
5	the	the	DT	O	the	det	7	174	['P8,1048 1510 1165 1581']
6	Kaibobo	Kaibobo	NNP	ORGANIZATION	Kaibobo	nn	7	174	['P8,1206 1510 1543 1581']
7	Complex	Complex	NN	ORGANIZATION	complex	prep_between	3	174	['P8,1587 1510 1966 1601']
8	,	,	,	O	,	_	0	174	['P8,1587 1510 1966 1601']
9	and	and	CC	O	and	_	0	174	['P8,2013 1510 2152 1581']
10	rocks	rocks	NNS	O	rock	nsubj	16	174	['P8,125 1629 335 1700']
11	of	of	IN	O	of	_	0	174	['P8,381 1629 471 1700']
12	low	low	JJ	O	low	amod	14	174	['P8,503 1629 649 1700']
13	metamorphic	metamorphic	JJ	O	metamorphic	amod	14	174	['P8,690 1629 1206 1719']
14	grade	grade	NN	O	grade	prep_of	10	174	['P8,1253 1629 1488 1719']
15	,	,	,	O	,	_	0	174	['P8,1253 1629 1488 1719']
16	included	included	VBD	O	include	conj_and	3	174	['P8,1537 1629 1874 1700']
17	in	in	IN	O	in	_	0	174	['P8,1918 1629 1992 1699']
18	the	the	DT	O	the	det	20	174	['P8,2033 1629 2150 1700']
19	Lolotoi	Lolotoi	NNP	ORGANIZATION	Lolotoi	nn	20	174	['P8,126 1748 413 1819']
20	Complex	Complex	NN	ORGANIZATION	complex	prep_in	16	174	['P8,471 1748 828 1839']
21	of	of	IN	ORGANIZATION	of	_	0	174	['P8,886 1748 976 1819']
22	Timor	Timor	NNP	ORGANIZATION	Timor	nn	24	174	['P8,1020 1748 1262 1819']
23	(	(	NNP	O	(	nn	24	174	['P8,1316 1748 1613 1839']
24	Barber	Barber	NNP	PERSON	Barber	prep_of	20	174	['P8,1316 1748 1613 1839']
25	and	and	CC	O	and	_	0	174	['P8,1668 1748 1808 1819']
26	Audley	Audley	NNP	PERSON	Audley	nn	27	174	['P8,1861 1748 2152 1839']
27	Charles	Charles	NNP	PERSON	Charles	prep_of	20	174	['P8,128 1867 445 1953']
28	,	,	,	O	,	_	0	174	['P8,128 1867 445 1953']
29	1976	1976	CD	DATE	1976	num	30	174	['P8,492 1868 729 1958']
30	)	)	NN	O	)	appos	24	174	['P8,492 1868 729 1958']
31	.	.	.	O	.	_	0	174	['P8,492 1868 729 1958']

1	The	The	DT	O	the	det	2	175	['P8,128 2106 279 2177']
2	age	age	NN	O	age	nsubj	32	175	['P8,339 2129 473 2197']
3	of	of	IN	O	of	_	0	175	['P8,533 2106 624 2177']
4	the	the	DT	O	the	det	6	175	['P8,669 2106 789 2177']
5	?	"	NN	O	?	nn	6	175	['P8,854 2106 1360 2197']
6	Greywacke	Greywacke	NN	O	greywacke	prep_of	2	175	['P8,854 2106 1360 2197']
7	and	and	CC	O	and	_	0	175	['P8,1420 2106 1562 2177']
8	Glossy	Glossy	JJ	O	glossy	amod	11	175	['P8,1620 2106 1897 2197']
9	Slate	Slate	NNP	O	Slate	nn	11	175	['P8,1958 2106 2151 2177']
10	Formation	Formation	NN	O	formation	nn	11	175	['P8,7 2225 493 2310']
11	?	"	NN	O	?	prep_of	2	175	['P8,7 2225 493 2310']
12	,	,	,	O	,	_	0	175	['P8,7 2225 493 2310']
13	as	as	IN	O	as	mark	14	175	['P8,533 2248 609 2296']
14	Well	well	NNP	O	Well	dep	6	175	['P8,643 2225 811 2296']
15	as	as	IN	O	as	_	0	175	['P8,847 2248 923 2296']
16	its	its	PRP$	O	its	poss	18	175	['P8,959 2225 1046 2296']
17	structural	structural	JJ	O	structural	amod	18	175	['P8,1084 2225 1449 2296']
18	relationship	relationship	NN	O	relationship	prep_as	14	175	['P8,1481 2225 1942 2315']
19	With	with	IN	O	with	dep	14	175	['P8,1978 2225 2152 2296']
20	the	the	DT	O	the	det	23	175	['P8,7 2344 124 2415']
21	Saman	Saman	NNP	PERSON	Saman	nn	23	175	['P8,167 2346 429 2415']
22	Saman	Saman	NNP	PERSON	Saman	nn	23	175	['P8,471 2346 734 2415']
23	Limestone	Limestone	NNP	PERSON	Limestone	pobj	19	175	['P8,771 2344 1182 2415']
24	and	and	CC	O	and	_	0	175	['P8,1223 2344 1363 2415']
25	the	the	DT	O	the	det	27	175	['P8,1399 2344 1517 2415']
26	Asinepe	Asinepe	NNP	LOCATION	Asinepe	nn	27	175	['P8,1555 2344 1875 2435']
27	Limestone	Lime-ston	NNP	LOCATION	Limestone	pobj	19	175	['P8,1914 2344 2149 2415', 'P8,10 2473 235 2549']
28	,	e,	,	O	,	_	0	175	['P8,1914 2344 2149 2415', 'P8,10 2473 235 2549']
29	respectively	respectively	RB	O	respectively	advmod	32	175	['P8,273 2463 761 2554']
30	,	,	,	O	,	_	0	175	['P8,273 2463 761 2554']
31	remain	remain	VBP	O	remain	cop	32	175	['P8,799 2463 1071 2534']
32	uncertain	uncertain	JJ	O	uncertain	_	0	175	['P8,1105 2463 1488 2534']
33	.	.	.	O	.	_	0	175	['P8,1105 2463 1488 2534']

1	According	According	VBG	O	accord	_	0	176	['P8,126 2582 563 2672']
2	to	to	TO	O	to	prepc_according_to	14	176	['P8,637 2591 713 2653']
3	Kemp	Kemp	NNP	PERSON	Kemp	pobj	14	176	['P8,790 2584 1035 2672']
4	and	and	CC	O	and	_	0	176	['P8,1113 2582 1259 2653']
5	Mogg	Mogg	NNP	PERSON	Mogg	conj_and	3	176	['P8,1333 2584 1575 2672']
6	(	(	CD	NUMBER	(	num	5	176	['P8,1653 2582 1950 2672']
7	1992	1992	CD	DATE	1992	num	8	176	['P8,1653 2582 1950 2672']
8	)	)	NN	O	)	dep	5	176	['P8,1653 2582 1950 2672']
9	,	,	,	O	,	_	0	176	['P8,1653 2582 1950 2672']
10	the	the	DT	O	the	det	13	176	['P8,2027 2582 2151 2653']
11	Kanikeh	Kanikeh	NNP	MISC	Kanikeh	nn	13	176	['P8,7 2701 347 2772']
12	Formation	Formation	NN	MISC	formation	nn	13	176	['P8,418 2701 837 2772']
13	(	(	NN	O	(	nsubj	14	176	['P8,910 2701 1364 2792']
14	=	=	JJ	O	=	_	0	176	['P8,910 2701 1364 2792']
15	Wakuku	Wakuku	NNP	O	Wakuku	nn	16	176	['P8,910 2701 1364 2792']
16	Beds	Beds	NNPS	O	Beds	dobj	14	176	['P8,1435 2701 1631 2772']
17	of	of	IN	O	of	_	0	176	['P8,1706 2701 1798 2772']
18	Audley	Audley	NNP	PERSON	Audley	nn	19	176	['P8,1856 2701 2152 2792']
19	Charles	Charles	NNP	PERSON	Charles	prep_of	16	176	['P8,9 2820 327 2906']
20	,	,	,	O	,	_	0	176	['P8,9 2820 327 2906']
21	1979	1979	CD	DATE	1979	num	22	176	['P8,401 2821 618 2911']
22	)	)	CD	NUMBER	)	dep	16	176	['P8,401 2821 618 2911']
23	laterally	laterally	RB	O	laterally	advmod	22	176	['P8,681 2820 998 2911']
24	and	and	CC	O	and	_	0	176	['P8,1059 2820 1199 2891']
25	vertically	vertically	RB	O	vertically	advmod	26	176	['P8,1257 2820 1626 2911']
26	grades	grades	NNS	O	grade	dep	16	176	['P8,1687 2820 1938 2911']
27	into	into	IN	O	into	_	0	176	['P8,2001 2820 2148 2891']
28	the	the	DT	O	the	det	31	176	['P8,7 2939 124 3010']
29	Saman	Saman	NNP	PERSON	Saman	nn	31	176	['P8,172 2941 434 3010']
30	Saman	Saman	NNP	PERSON	Saman	nn	31	176	['P8,480 2941 742 3010']
31	Limestone	Limestone	NNP	PERSON	Limestone	prep_into	26	176	['P8,784 2939 1218 3025']
32	,	,	,	O	,	_	0	176	['P8,784 2939 1218 3025']
33	itself	itself	PRP	O	itself	nsubj	34	176	['P8,1266 2939 1469 3010']
34	grading	grading	VBG	O	grade	dep	16	176	['P8,1501 2939 1797 3030']
35	into	into	IN	O	into	_	0	176	['P8,1842 2939 1989 3010']
36	the	the	DT	O	the	det	38	176	['P8,2033 2939 2150 3010']
37	Manusela	Manusela	NNP	O	Manusela	nn	38	176	['P8,7 3058 390 3129']
38	Formation	Formation	NN	O	formation	prep_into	34	176	['P8,453 3058 883 3143']
39	,	,	,	O	,	_	0	176	['P8,453 3058 883 3143']
40	which	which	WDT	O	which	nsubj	41	176	['P8,950 3058 1191 3129']
41	includes	includes	VBZ	O	include	rcmod	38	176	['P8,1257 3058 1581 3129']
42	the	the	DT	O	the	det	44	176	['P8,1647 3058 1764 3129']
43	Asinepe	Asinepe	NNP	O	Asinepe	nn	44	176	['P8,1830 3058 2150 3149']
44	Limestone	Limestone	NNP	O	Limestone	dobj	41	176	['P8,8 3177 439 3248']
45	.	.	.	O	.	_	0	176	['P8,8 3177 439 3248']

1	The	The	DT	O	the	det	2	177	['P8,497 3177 646 3248']
2	age	age	NN	O	age	nsubj	7	177	['P8,699 3200 830 3267']
3	of	of	IN	O	of	_	0	177	['P8,883 3177 973 3248']
4	the	the	DT	O	the	det	6	177	['P8,1010 3177 1128 3248']
5	three	three	CD	NUMBER	three	num	6	177	['P8,1179 3177 1371 3248']
6	formations	formations	NNS	O	formation	prep_of	2	177	['P8,1425 3177 1844 3248']
7	ranges	ranges	VBZ	O	range	_	0	177	['P8,1895 3200 2149 3267']
8	from	from	IN	O	from	_	0	177	['P8,9 3296 200 3367']
9	Middle	Middle	NNP	O	Middle	prep_from	7	177	['P8,269 3296 882 3387']
10	.	?	.	O	.	_	0	177	['P8,269 3296 882 3387']

1	?	?	NN	O	?	_	0	178	['P8,269 3296 882 3387']
2	.	?	.	O	.	_	0	178	['P8,269 3296 882 3387']

1	Upper	Upper	NNP	O	Upper	nn	2	179	['P8,269 3296 882 3387']
2	Triassic	Triassic	NNP	O	Triassic	nsubj	9	179	['P8,951 3296 1259 3367']
3	to	to	TO	O	to	_	0	179	['P8,1331 3306 1405 3367']
4	Middle	Middle	NNP	LOCATION	Middle	nn	6	179	['P8,1478 3296 1764 3367']
5	Jurassic	Jurassic	JJ	LOCATION	jurassic	amod	6	179	['P8,1837 3296 2151 3367']
6	(	(	NN	O	(	prep_to	2	179	['P8,10 3415 254 3505']
7	Table	Table	NNP	O	Table	dep	9	179	['P8,10 3415 254 3505']
8	1	1	CD	NUMBER	1	num	9	179	['P8,314 3415 403 3505']
9	)	)	CD	NUMBER	)	_	0	179	['P8,314 3415 403 3505']
10	.	.	.	O	.	_	0	179	['P8,314 3415 403 3505']

1	Only	Only	RB	O	only	advmod	4	180	['P8,129 3534 323 3624']
2	the	the	DT	O	the	det	4	180	['P8,357 3534 475 3605']
3	Asinepe	Asinepe	NNP	LOCATION	Asinepe	nn	4	180	['P8,510 3534 831 3624']
4	Limestone	Limestone	NNP	LOCATION	Limestone	nsubjpass	6	180	['P8,868 3534 1280 3605']
5	is	is	VBZ	O	be	auxpass	6	180	['P8,1319 3534 1378 3605']
6	studied	studied	VBN	O	study	_	0	180	['P8,1418 3534 1698 3605']
7	here	here	RB	O	here	advmod	6	180	['P8,1733 3534 1919 3605']
8	.	.	.	O	.	_	0	180	['P8,1733 3534 1919 3605']

1	3	3	LS	NUMBER	3	_	0	181	['P9,18 97 86 166']
2	.	.	.	O	.	_	0	181	['P9,18 97 86 166']

1	The	The	DT	O	the	det	3	182	['P9,127 98 287 166']
2	Asinepe	Asinepe	NNP	O	Asinepe	nn	3	182	['P9,322 97 654 186']
3	Limestone	Limestone	NNP	O	Limestone	_	0	182	['P9,690 97 1124 166']

1	The	The	DT	O	the	det	2	183	['P9,128 334 277 405']
2	material	material	NN	O	material	nsubjpass	6	183	['P9,331 334 648 405']
3	described	described	VBN	O	describe	partmod	2	183	['P9,705 334 1080 405']
4	here	here	RB	O	here	advmod	3	183	['P9,1131 334 1297 405']
5	was	was	VBD	O	be	auxpass	6	183	['P9,1351 357 1501 405']
6	collected	collected	VBN	O	collect	_	0	183	['P9,1558 334 1910 405']
7	from	from	IN	O	from	_	0	183	['P9,1965 334 2152 405']
8	the	the	DT	O	the	det	10	183	['P9,7 453 124 524']
9	Asinepe	Asinepe	NNP	O	Asinepe	nn	10	183	['P9,163 453 485 544']
10	Limestone	Limestone	NNP	O	Limestone	prep_from	6	183	['P9,524 453 937 524']
11	during	during	IN	O	during	_	0	183	['P9,978 453 1232 544']
12	a	a	DT	O	a	det	14	183	['P9,1273 477 1314 524']
13	French	French	JJ	MISC	french	amod	14	183	['P9,1351 453 1623 524']
14	PICS	PICS	NN	O	pic	prep_during	6	183	['P9,1662 453 2149 524', 'P9,7 572 208 643']
15	.	?	.	O	.	_	0	183	['P9,1662 453 2149 524', 'P9,7 572 208 643']

1	?	?	NN	O	?	_	0	184	['P9,1662 453 2149 524', 'P9,7 572 208 643']
2	.	?	.	O	.	_	0	184	['P9,1662 453 2149 524', 'P9,7 572 208 643']

1	Indonesia	Indo-nesia	NNP	LOCATION	Indonesia	nn	2	185	['P9,1662 453 2149 524', 'P9,7 572 208 643']
2	Project	Project	NNP	O	Project	nsubj	3	185	['P9,251 572 529 663']
3	?eld	field	VBD	O	?eld	_	0	185	['P9,573 572 749 643']
4	trip	trip	NN	O	trip	dobj	3	185	['P9,792 572 923 663']
5	in	in	IN	O	in	_	0	185	['P9,971 572 1045 642']
6	1996	1996	CD	DATE	1996	prep_in	3	185	['P9,1098 574 1303 643']
7	.	.	.	O	.	_	0	185	['P9,1098 574 1303 643']

1	The	The	DT	O	the	det	3	186	['P9,1355 572 1503 643']
2	Asinepe	Asinepe	NNP	O	Asinepe	nn	3	186	['P9,1548 572 1868 663']
3	Limestone	Lime-ston	NNP	O	Limestone	nsubj	10	186	['P9,1914 572 2149 643', 'P9,10 700 237 776']
4	,	e,	,	O	,	_	0	186	['P9,1914 572 2149 643', 'P9,10 700 237 776']
5	about	about	IN	DATE	about	_	0	186	['P9,305 691 525 762']
6	1500	1500	CD	DATE	1500	num	7	186	['P9,597 692 783 761']
7	m	m	NN	O	m	prep_about	3	186	['P9,847 714 924 760']
8	thick	thick	JJ	O	thick	advmod	7	186	['P9,985 691 1204 776']
9	,	,	,	O	,	_	0	186	['P9,985 691 1204 776']
10	extends	extends	VBZ	O	extend	_	0	186	['P9,1272 691 1570 762']
11	in	in	IN	O	in	_	0	186	['P9,1637 691 1712 760']
12	the	the	DT	O	the	det	15	186	['P9,1772 691 1891 762']
13	main	main	JJ	O	main	amod	15	186	['P9,1954 691 2152 761']
14	central	central	JJ	O	central	amod	15	186	['P9,9 810 272 881']
15	ranges	ranges	NNS	O	range	prep_in	10	186	['P9,312 834 589 901']
16	,	,	,	O	,	_	0	186	['P9,312 834 589 901']
17	from	from	IN	O	from	_	0	186	['P9,636 810 823 881']
18	the	the	DT	O	the	det	20	186	['P9,863 810 980 881']
19	Manusela	Manusela	NNP	LOCATION	Manusela	nn	20	186	['P9,1022 810 1405 881']
20	Mountains	Mountains	NNS	LOCATION	mountain	prep_from	10	186	['P9,1445 810 1863 881']
21	(	(	CD	NUMBER	(	num	24	186	['P9,1909 810 2152 901']
22	south	south	JJ	O	south	amod	24	186	['P9,1909 810 2152 901']
23	Seram	Scram	NNP	O	Seram	nn	24	186	['P9,12 930 318 1020']
24	)	)	NN	O	)	nsubj	30	186	['P9,12 930 318 1020']
25	,	,	,	O	,	_	0	186	['P9,12 930 318 1020']
26	to	to	TO	O	to	_	0	186	['P9,386 939 461 1000']
27	the	the	DT	O	the	det	29	186	['P9,526 929 648 1000']
28	Loemoete	Loemoete	NNP	LOCATION	Loemoete	nn	29	186	['P9,714 932 1115 1000']
29	Mountains	Mountains	NNS	LOCATION	mountain	prep_to	24	186	['P9,1181 929 1612 1000']
30	(	(	VBP	O	(	rcmod	20	186	['P9,1681 930 1782 1020']
31	N	N	NN	O	n	dobj	30	186	['P9,1681 930 1782 1020']
32	to	to	TO	O	to	_	0	186	['P9,1845 939 1920 1000']
33	NW	NW	NNP	ORGANIZATION	NW	nn	35	186	['P9,1984 932 2152 1001']
34	Seram	Scram	NNP	ORGANIZATION	Seram	nn	35	186	['P9,12 1049 309 1138']
35	)	)	NN	O	)	prep_to	30	186	['P9,12 1049 309 1138']
36	,	,	,	O	,	_	0	186	['P9,12 1049 309 1138']
37	forming	forming	VBG	O	form	partmod	30	186	['P9,350 1048 661 1139']
38	one	one	CD	NUMBER	one	dobj	37	186	['P9,699 1072 838 1119']
39	or	or	CC	O	or	_	0	186	['P9,875 1072 955 1119']
40	more	more	JJR	O	more	amod	42	186	['P9,987 1072 1186 1119']
41	overthrust	overthrust	NN	O	overthrust	nn	42	186	['P9,1224 1048 1620 1119']
